Leaf number,spectrometer,gain,integratoin time,450nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 55,b'AS7262',16,100,0.036543738,0.042910745,0.084316849,0.077800067,0.052250529,0.03745428,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,0.036473358,0.04231235,0.083383656,0.076921866,0.051680588,0.036995574,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,0.036578929,0.043135151,0.084554724,0.077847131,0.05234296,0.037535241,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,0.036490953,0.042162747,0.083182381,0.076717994,0.051711399,0.036860629,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,1.58113883,1.58113883,0.006182475,0.006789477,0.012303544,0.019435038,0.030937663
Leaf: 56,b'AS7262',16,100,0.021623623,0.025332549,0.067263179,0.056346636,0.049878305,0.030897085,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,0.021535647,0.024759074,0.066238495,0.055499799,0.049231347,0.030114561,10:27:15,pos 1,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,0.021658813,0.025457212,0.067391271,0.056378001,0.049893718,0.030843129,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,0.021535647,0.024784015,0.066220203,0.055468418,0.049231347,0.030006622,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,0.021641218,0.025407351,0.067464454,0.056362319,0.049924529,0.030627251,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,0.021553242,0.024784015,0.066201894,0.055452752,0.049262157,0.029871677,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,1.58113883,1.58113883,0.002029778,0.006400547,0.013526889,0.002868495,0.015389315
Leaf: 57,b'AS7262',16,100,0.022380187,0.01097079,0.026971148,0.021594573,0.029683607,0.012736618,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,0.02260891,0.010846123,0.02666009,0.021375019,0.029544967,0.012844557,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,0.022820038,0.011020658,0.027044332,0.021657303,0.029991681,0.013222338,10:29:02,pos 2,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,0.022908014,0.010821191,0.026678381,0.021390701,0.029776023,0.012952493,10:29:03,pos 2,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,0.02303118,0.01097079,0.02702604,0.021641621,0.03013032,0.013222338,10:29:13,pos 3,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,0.023083966,0.010821191,0.026678381,0.021390701,0.029899265,0.012952493,10:29:14,pos 3,0.545427604,0.189630847,0.73505845,1.58113883,1.58113883,0.004601304,0.010040916,0.020503755,0.009996794,0.029240439
Leaf: 58,b'AS7262',16,100,0.05200929,0.031790349,0.054454631,0.053116081,0.046581845,0.037184446,10:30:13,pos 1,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,0.052062075,0.031366478,0.053905697,0.052551512,0.046273755,0.036968568,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,0.052343584,0.031790349,0.054564414,0.053147446,0.04695154,0.03745428,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,0.052325989,0.031291697,0.053795913,0.052457418,0.046504826,0.036833651,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,0.052519536,0.031640765,0.054363139,0.052990621,0.047090179,0.037103485,10:30:33,pos 3,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,0.052501941,0.031216875,0.053722713,0.05241037,0.046689674,0.036725712,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,1.58113883,1.58113883,0.011253666,0.011876784,0.021806062,0.036858478,0.054974832
Leaf: 59,b'AS7262',16,100,0.051041598,0.053407806,0.08223088,0.078693968,0.055762663,0.04104322,10:36:37,pos 1,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,0.051041598,0.052161135,0.080693861,0.077345292,0.054900031,0.040260669,10:36:38,pos 1,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,0.051147155,0.053432726,0.082212588,0.078678285,0.055808871,0.040881298,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,0.051182345,0.052260857,0.080803645,0.077360975,0.054946239,0.040206713,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,0.05119994,0.053407806,0.082084497,0.078584207,0.055808871,0.040584486,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,0.05123513,0.052285798,0.080712153,0.077298245,0.054946239,0.039882896,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,1.58113883,1.58113883,0.016717715,0.017423633,0.030766387,0.052666324,0.083031703
Leaf: 60,b'AS7262',16,100,0.071961428,0.045055038,0.06991639,0.072342619,0.067639176,0.044713093,10:39:05,pos 1,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
Leaf: 60,b'AS7262',16,100,0.071855857,0.044431703,0.069019781,0.07141737,0.066807354,0.044200376,10:39:06,pos 1,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
Leaf: 60,b'AS7262',16,100,0.071961428,0.045055038,0.069824899,0.072232858,0.067562157,0.044686116,10:39:17,pos 2,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
Leaf: 60,b'AS7262',16,100,0.071838276,0.044481564,0.069038073,0.071433052,0.066868975,0.04414642,10:39:17,pos 2,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
Leaf: 60,b'AS7262',16,100,0.071891061,0.044880514,0.068123188,0.070492104,0.066052566,0.043606725,10:39:27,pos 3,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
Leaf: 60,b'AS7262',16,100,0.065134768,0.040367522,0.064189125,0.066461744,0.062278566,0.040935281,10:39:27,pos 3,0.490574775,0.23306191,0.723636685,1.58113883,1.58113883,0.014634651,0.009618368,0.015968861,0.053542655,0.063948403
