Leaf number,spectrometer,gain,integratoin time,LED current,wavelength,450,500,550,570,600,650,Unnamed: 12,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Unnamed: 19,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) STDEV,Chlorophyll b (ug/ml) STDEV,Total Chlorophyll (ug/ml) STDEV
Leaf: 56,b'AS7262',16,100,50,Raw data,2045,1675,6101,5964,5369,1885,Calibrated data,9004.942857,7361.921429,24150.68571,20554.33571,19087.22143,6592.35,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,Raw data,1224,993,3620,3539,3196,1116,Calibrated data,5389.757143,4364.410714,14329.69643,12196.81429,11362.03571,3902.953571,10:27:15,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,12.5,Raw data,634,511,1857,1816,1647,569,Calibrated data,2791.752857,2245.935714,7350.896429,6258.664286,5855.217857,1989.945714,10:27:15,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,12.5,Raw data,634,520,1883,1840,1665,586,Calibrated data,2791.752857,2285.4925,7453.817857,6341.378571,5919.207143,2049.399286,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,Raw data,1231,1021,3683,3595,3239,1143,Calibrated data,5420.582143,4487.475,14579.08214,12389.81071,11514.90357,3997.378571,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,Raw data,2034,1698,6152,6003,5394,1897,Calibrated data,8956.507143,7463.010714,24352.56786,20688.74643,19176.1,6634.317857,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,Raw data,2263,1877,6792,6634,5965,2090,Calibrated data,9964.885714,8249.75,26885.99643,22863.425,21206.05,7309.292857,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,Raw data,2261,1860,6769,6614,5956,2084,Calibrated data,9956.078571,8175.032143,26794.95,22794.49643,21174.05357,7288.307143,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,Raw data,2041,1673,6092,5952,5362,1875,Calibrated data,8987.332143,7353.132143,24115.05714,20512.97857,19062.33929,6557.378571,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,Raw data,1224,994,3619,3537,3196,1112,Calibrated data,5389.757143,4368.807143,14325.73929,12189.91786,11362.03571,3888.964286,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,12.5,Raw data,633,511,1855,1814,1646,567,Calibrated data,2787.349643,2245.935714,7342.982143,6251.771429,5851.660714,1982.951429,10:27:26,pos 2,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,12.5,Raw data,634,520,1882,1838,1665,581,Calibrated data,2791.752857,2285.4925,7449.857143,6334.485714,5919.207143,2031.912857,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,Raw data,1230,1019,3687,3594,3241,1135,Calibrated data,5416.178571,4478.685714,14594.91429,12386.36429,11522.01429,3969.4,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,Raw data,2031,1695,6136,5988,5386,1879,Calibrated data,8943.296429,7449.828571,24289.23214,20637.05,19147.66071,6571.367857,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,Raw data,2259,1871,6792,6633,5972,2080,Calibrated data,9947.271429,8223.378571,26885.99643,22859.97857,21230.93571,7274.317857,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,Raw data,2261,1860,6781,6624,5969,2078,Calibrated data,9956.078571,8175.032143,26842.45357,22828.96071,21220.27143,7267.325,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,Raw data,2046,1677,6103,5962,5374,1869,Calibrated data,9009.35,7370.714286,24158.60357,20547.44286,19104.99643,6536.396429,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,Raw data,1225,994,3618,3536,3198,1107,Calibrated data,5394.160714,4368.807143,14321.77857,12186.475,11369.14643,3871.475,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,12.5,Raw data,634,512,1856,1815,1648,565,Calibrated data,2791.752857,2250.331071,7346.939286,6255.217857,5858.771429,1975.956786,10:27:37,pos 3,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 57,b'AS7262',16,100,12.5,Raw data,654,225,754,705,989,238,Calibrated data,2879.820714,988.915,2984.693571,2429.7125,3515.973929,832.35,10:28:51,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1272,440,1474,1377,1927,472,Calibrated data,5601.121429,1933.878214,5834.8,4745.692857,6850.639286,1650.710714,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2030,703,2362,2208,3091,762,Calibrated data,8938.892857,3089.81,9349.928571,7609.653571,10988.75,2664.918571,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2258,776,2611,2442,3421,847,Calibrated data,9942.867857,3410.657857,10335.59286,8416.110714,12161.925,2962.186429,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2266,775,2608,2439,3419,849,Calibrated data,9978.096429,3406.262857,10323.71429,8405.771429,12154.81786,2969.181071,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2060,702,2363,2209,3100,772,Calibrated data,9070.996429,3085.415,9353.889286,7613.1,11020.74643,2699.891429,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1285,435,1457,1363,1918,476,Calibrated data,5658.364286,1911.9025,5767.507143,4697.442857,6818.642857,1664.7,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,12.5,Raw data,666,224,747,699,989,242,Calibrated data,2932.661786,984.5196429,2956.984286,2409.034286,3515.973929,846.3389286,10:28:52,pos 1,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,12.5,Raw data,669,225,756,706,1000,249,Calibrated data,2945.872143,988.915,2992.610714,2433.158929,3555.079643,870.82,10:29:02,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1297,442,1478,1381,1947,490,Calibrated data,5711.203571,1942.668571,5850.632143,4759.478571,6921.739286,1713.661786,10:29:02,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2072,708,2378,2221,3128,782,Calibrated data,9123.835714,3111.785714,9413.264286,7654.457143,11120.28929,2734.863929,10:29:02,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2309,783,2640,2468,3478,868,Calibrated data,10167.44286,3441.424286,10450.38571,8505.717857,12364.56786,3035.629286,10:29:02,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2322,784,2638,2466,3478,870,Calibrated data,10224.68571,3445.819286,10442.47143,8498.825,12364.56786,3042.623571,10:29:03,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2096,706,2372,2217,3131,782,Calibrated data,9229.517857,3102.995714,9389.514286,7640.671429,11130.95357,2734.863929,10:29:03,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1302,434,1458,1364,1933,480,Calibrated data,5733.221429,1907.5075,5771.464286,4700.889286,6871.967857,1678.688929,10:29:03,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,12.5,Raw data,674,223,747,699,996,244,Calibrated data,2967.888929,980.1246429,2956.984286,2409.034286,3540.859286,853.3335714,10:29:03,pos 2,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,12.5,Raw data,675,225,755,706,1006,250,Calibrated data,2972.292143,988.915,2988.652143,2433.158929,3576.410714,874.3171429,10:29:13,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1309,440,1477,1380,1956,490,Calibrated data,5764.046429,1933.878214,5846.675,4756.032143,6953.735714,1713.661786,10:29:13,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2093,707,2376,2222,3145,785,Calibrated data,9216.307143,3107.390714,9405.346429,7657.903571,11180.725,2745.355714,10:29:13,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2290,770,2561,2394,3391,848,Calibrated data,10083.77857,3384.287143,10137.66786,8250.685714,12055.275,2965.683929,10:29:13,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,100,Raw data,2271,761,2559,2392,3391,848,Calibrated data,10000.11071,3344.730357,10129.75,8243.792857,12055.275,2965.683929,10:29:14,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,50,Raw data,2061,688,2313,2163,3069,765,Calibrated data,9075.4,3023.882143,9155.964286,7454.564286,10910.53929,2675.410357,10:29:14,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,25,Raw data,1312,434,1458,1364,1941,480,Calibrated data,5777.257143,1907.5075,5771.464286,4700.889286,6900.410714,1678.688929,10:29:14,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 57,b'AS7262',16,100,12.5,Raw data,679,223,747,699,1000,244,Calibrated data,2989.906071,980.1246429,2956.984286,2409.034286,3555.079643,853.3335714,10:29:14,pos 3,0.545427604,0.189630847,0.73505845,0.020503755,0.009996794,0.029240439
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1527,654,1524,1734,1554,706,Calibrated data,6723.985714,2874.446429,6032.721429,5976.060714,5524.592857,2469.071786,10:30:13,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2956,1275,2976,3387,3024,1378,Calibrated data,13016.43929,5603.85,11780.43571,11672.96071,10750.56071,4819.235714,10:30:13,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4770,2059,4828,5495,4903,2235,Calibrated data,21004.2,9049.671429,19111.54286,18937.975,17430.55714,7816.396429,10:30:13,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5158,2215,5174,5891,5260,2399,Calibrated data,22712.71786,9735.317857,20481.175,20302.75,18699.71786,8389.946429,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5152,2207,5188,5902,5271,2405,Calibrated data,22686.29643,9700.157143,20536.59286,20340.66071,18738.825,8410.932143,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4681,2001,4703,5347,4778,2182,Calibrated data,20612.29643,8794.75,18616.73214,18427.90714,16986.17143,7631.039286,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2959,1258,2946,3351,3004,1370,Calibrated data,13029.65,5529.132143,11661.68214,11548.88929,10679.45714,4791.257143,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1533,648,1510,1718,1548,702,Calibrated data,6750.407143,2848.075,5977.303571,5920.917857,5503.264286,2455.0825,10:30:14,pos 1,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1536,653,1526,1734,1566,712,Calibrated data,6763.617857,2870.051071,6040.639286,5976.060714,5567.253571,2490.055357,10:30:23,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2975,1275,2982,3389,3048,1388,Calibrated data,13100.10357,5603.85,11804.18571,11679.85357,10835.88214,4854.207143,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4711,2024,4719,5361,4814,2184,Calibrated data,20744.4,8895.839286,18680.06786,18476.15714,17114.15357,7638.035714,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5185,2217,5207,5917,5318,2413,Calibrated data,22831.60714,9744.107143,20611.80357,20392.35357,18905.91429,8438.910714,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5195,2213,5205,5915,5318,2413,Calibrated data,22875.64286,9726.528571,20603.88571,20385.46071,18905.91429,8438.910714,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4713,2002,4706,5350,4813,2181,Calibrated data,20753.20714,8799.146429,18628.60714,18438.24286,17110.59643,7627.542857,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2974,1255,2940,3345,3019,1365,Calibrated data,13095.7,5515.95,11637.93214,11528.21071,10732.78571,4773.771429,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1539,646,1507,1715,1556,700,Calibrated data,6776.825,2839.285,5965.428571,5910.578571,5531.703571,2448.088214,10:30:24,pos 2,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1543,652,1523,1731,1572,705,Calibrated data,6794.439286,2865.655714,6028.764286,5965.721429,5588.585714,2465.574286,10:30:33,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2985,1269,2971,3379,3057,1375,Calibrated data,13144.13929,5577.482143,11760.64286,11645.38929,10867.87857,4808.742857,10:30:33,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4739,2020,4715,5359,4841,2183,Calibrated data,20867.69643,8878.260714,18664.23214,18469.26429,17210.14286,7634.535714,10:30:33,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5208,2214,5214,5925,5350,2414,Calibrated data,22932.88571,9730.925,20639.51429,20419.925,19019.67857,8442.407143,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,100,Raw data,5225,2215,5209,5919,5347,2410,Calibrated data,23007.74643,9735.317857,20619.72143,20399.25,19009.01071,8428.417857,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,50,Raw data,4738,2002,4714,5358,4846,2180,Calibrated data,20863.29286,8799.146429,18660.275,18465.81786,17227.91429,7624.046429,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,25,Raw data,2984,1252,2936,3342,3031,1361,Calibrated data,13139.73571,5502.760714,11622.09643,11517.87143,10775.44643,4759.782143,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 58,b'AS7262',16,100,12.5,Raw data,1546,645,1506,1715,1562,699,Calibrated data,6807.65,2834.89,5961.471429,5910.578571,5553.035714,2444.590714,10:30:34,pos 3,0.451353225,0.158903063,0.610256288,0.021806062,0.036858478,0.054974832
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1506,1096,2298,2569,1862,781,Calibrated data,6631.514286,4817.114286,9096.585714,8853.803571,6619.557143,2731.366786,10:36:37,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2901,2142,4494,5018,3620,1521,Calibrated data,12774.25357,9414.471429,17789.40714,17294.03929,12869.38929,5319.346429,10:36:37,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5379,4034,8462,9440,6783,2835,Calibrated data,23685.86786,17730.14643,33496.65714,32534.025,24114.10357,9914.757143,10:36:37,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7592,5702,12015,13411,9617,4015,Calibrated data,33430.58214,25061.30714,47561.14286,46219.67857,34189.20357,14041.53214,10:36:37,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7644,5677,11968,13366,9589,4004,Calibrated data,33659.56071,24951.425,47375.07143,46064.60714,34089.65714,14003.06429,10:36:38,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5363,3920,8270,9241,6646,2778,Calibrated data,23615.41429,17229.1,32736.62857,31848.19643,23627.05714,9715.410714,10:36:38,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2901,2092,4410,4932,3564,1492,Calibrated data,12774.25357,9194.714286,17456.89643,16997.65,12670.30357,5217.925,10:36:38,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1512,1082,2269,2538,1840,770,Calibrated data,6657.935714,4755.582143,8981.789286,8746.964286,6541.346429,2692.896786,10:36:38,pos 1,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1511,1099,2300,2570,1863,782,Calibrated data,6653.532143,4830.3,9104.503571,8857.25,6623.114286,2734.863929,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2907,2143,4493,5017,3623,1515,Calibrated data,12800.67143,9418.864286,17785.45,17290.59286,12880.05357,5298.360714,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5389,4028,8448,9430,6783,2832,Calibrated data,23729.9,17703.775,33441.23929,32499.55714,24114.10357,9904.264286,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7612,5707,12027,13420,9630,4022,Calibrated data,33518.65,25083.28214,47608.64286,46250.71429,34235.41786,14066.01429,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7668,5691,11993,13382,9604,4012,Calibrated data,33765.24286,25012.96071,47474.03571,46119.75,34142.98571,14031.04286,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5377,3930,8282,9247,6653,2780,Calibrated data,23677.06071,17273.05,32784.13214,31868.86786,23651.94286,9722.407143,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2909,2096,4416,4933,3567,1490,Calibrated data,12809.47857,9212.292857,17480.64643,17001.09643,12680.96786,5210.932143,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1516,1083,2270,2539,1842,767,Calibrated data,6675.55,4759.978571,8985.75,8750.410714,6548.457143,2682.405,10:36:49,pos 2,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1513,1099,2301,2570,1864,775,Calibrated data,6662.339286,4830.3,9108.460714,8857.25,6626.667857,2710.383214,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2910,2142,4486,5011,3623,1504,Calibrated data,12813.88214,9414.471429,17757.73929,17269.91786,12880.05357,5259.892857,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5398,4028,8445,9426,6788,2820,Calibrated data,23769.53214,17703.775,33429.36071,32485.77857,24131.88214,9862.296429,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7625,5712,12031,13418,9639,4003,Calibrated data,33575.89643,25105.25714,47624.46429,46243.82143,34267.41429,13999.56429,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,100,Raw data,7678,5695,11991,13378,9609,3989,Calibrated data,33809.27857,25030.53571,47466.14286,46105.96429,34160.76071,13950.60714,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,50,Raw data,5382,3930,8280,9243,6657,2760,Calibrated data,23699.07857,17273.05,32776.21786,31855.08571,23666.16429,9652.460714,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,25,Raw data,2912,2097,4411,4929,3567,1478,Calibrated data,12822.68929,9216.689286,17460.85357,16987.31071,12680.96786,5168.964286,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 59,b'AS7262',16,100,12.5,Raw data,1517,1083,2268,2537,1843,761,Calibrated data,6679.953571,4759.978571,8977.832143,8743.521429,6552.010714,2661.421429,10:37:00,pos 3,0.467222486,0.230602378,0.697824865,0.030766387,0.052666324,0.083031703
Leaf: 6,b'AS7262',16,100,12.5,Raw data,608,486,1091,1269,988,275,Calibrated data,2677.264643,2136.056429,4318.703571,4373.482143,3512.418571,961.7489286,12:51:57,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,25,Raw data,1180,950,2131,2478,1921,545,Calibrated data,5196.007143,4175.417857,8435.521429,8540.182143,6829.307143,1906.011429,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,50,Raw data,2210,1789,4008,4662,3607,1041,Calibrated data,9731.507143,7862.971429,15865.58571,16067.12143,12823.17143,3640.657143,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,100,Raw data,3247,2626,5904,6869,5302,1540,Calibrated data,14297.82857,11541.73571,23370.86429,23673.32857,18849.03214,5385.792857,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,100,Raw data,3267,2618,5887,6848,5284,1536,Calibrated data,14385.89643,11506.575,23303.57143,23600.95357,18785.03929,5371.803571,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,50,Raw data,2195,1745,3929,4567,3532,1027,Calibrated data,9665.453571,7669.585714,15552.86786,15739.71071,12556.53929,3591.696429,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,25,Raw data,1179,933,2095,2437,1891,548,Calibrated data,5191.603571,4100.7,8293.014286,8398.878571,6722.657143,1916.503214,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,12.5,Raw data,610,482,1077,1254,976,279,Calibrated data,2686.071429,2118.475714,4263.282143,4321.785714,3469.757857,975.7378571,12:51:58,pos 1,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,12.5,Raw data,923,300,868,984,1215,447,Calibrated data,4064.335714,1318.553214,3435.960357,3391.258571,4319.421429,1563.279286,12:52:12,pos 2,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,25,Raw data,1800,592,1697,1925,2372,892,Calibrated data,7926.114286,2601.945357,6717.539286,6634.321429,8432.65,3119.563571,12:52:12,pos 2,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,50,Raw data,3382,1119,3198,3628,4460,1681,Calibrated data,14892.28571,4918.203571,12659.21786,12503.54286,15855.65357,5878.910714,12:52:12,pos 2,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,100,Raw data,5044,1661,4756,5403,6643,2514,Calibrated data,22210.73214,7300.389286,18826.52857,18620.90357,23616.39286,8792.132143,12:52:12,pos 2,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
Leaf: 6,b'AS7262',16,100,100,Raw data,5097,1654,4724,5376,6627,2519,Calibrated data,22444.11071,7269.625,18699.85714,18527.85357,23559.51429,8809.621429,12:52:13,pos 2,0.389770883,0.118680937,0.50845182,0.006998972,0.009626638,0.00878033
