Leaf number,spectrometer,gain,integration time,LED current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Unnamed: 19,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) STDEV,Chlorophyll b (ug/ml) STDEV,Total Chlorophyll (ug/ml) STDEV
Leaf: 50,b'AS7262',16,100,25,6186.771429,5643.407143,13850.72143,13396.16071,10597.69286,3549.727857,11:05:47,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,50,11558.91429,10609.96071,26082.425,25210.42143,19876.45,6655.303571,11:05:47,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,100,16468.7,15132.59643,37360.14286,36097.60714,28390.86429,9505.575,11:05:47,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,100,16569.98214,15088.64643,37237.42857,35983.85714,28309.1,9477.6,11:05:48,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,50,11488.46071,10337.45714,25555.94643,24717.58929,19488.94643,6522.407143,11:05:48,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,25,6173.560714,5507.157143,13597.37857,13161.80357,10427.05,3483.279286,11:05:48,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 50,b'AS7262',16,100,12.5,3201.268929,2839.285,6986.717857,6765.285714,5385.946429,1787.104286,11:05:48,pos 3,0.252765225,0.087765117,0.340530342,0.013796934,0.014305026,0.02741321
Leaf: 51,b'AS7262',16,100,12.5,6988.189286,2008.596429,5233.110714,4907.675,7270.139286,2000.4375,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13553.65357,3964.45,10248.50357,9601.671429,14163.43571,3941.421429,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25332.73571,7476.196429,19321.33929,18083.26429,26545.77857,7368.742857,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34051.46429,10034.18929,26066.58929,24397.07143,35725,9907.760714,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34183.56786,9990.239286,25963.66786,24314.35714,35600.56786,9869.292857,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25143.39286,7265.228571,18885.90714,17707.60714,26016.07143,7197.378571,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13487.60357,3850.175,10010.99643,9398.335714,13907.47143,3829.510714,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,12.5,6996.996429,1982.225357,5138.107143,4828.407143,7184.817857,1958.470357,11:08:06,pos 1,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,12.5,7054.239286,2012.991429,5205.4,4886.996429,7305.689286,1986.448571,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13654.93214,3924.892857,10169.33571,9546.532143,14227.42857,3906.45,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25557.31071,7410.271429,19174.875,17986.76786,26687.98214,7354.757143,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34320.06786,9941.892857,25852.83214,24252.325,35895.64286,9904.264286,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34496.20357,9919.917857,25765.74643,24169.60714,35781.89286,9876.285714,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25429.61071,7247.646429,18818.61429,17662.80357,26225.825,7232.353571,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13654.93214,3854.571429,10003.07857,9391.442857,14024.78929,3857.485714,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,12.5,7076.257143,1986.620357,5134.15,4824.960714,7241.696429,1979.453929,11:08:16,pos 2,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,12.5,7142.307143,2021.781786,5221.235714,4897.335714,7387.457143,2028.415714,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13835.47143,3955.660714,10201.00357,9567.207143,14383.85357,3955.410714,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25865.54643,7432.246429,19174.875,17990.21429,26958.16786,7403.717857,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34685.55,9933.103571,25789.49643,24197.18214,36201.35714,9942.735714,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,100,34857.28214,9911.125,25718.24286,24128.25357,36105.39286,9911.260714,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,50,25729.04286,7252.042857,18798.82143,17645.575,26474.67857,7256.832143,11:08:27,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,25,13817.85714,3854.571429,9995.160714,9387.996429,14174.10357,3874.975,11:08:28,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 51,b'AS7262',16,100,12.5,7168.728571,1986.620357,5130.189286,4824.960714,7323.464286,1989.945714,11:08:28,pos 3,0.452299856,0.135165045,0.587464901,0.02540972,0.022229655,0.044050343
Leaf: 52,b'AS7262',16,100,12.5,2879.820714,2834.89,5692.292857,5900.239286,3647.510714,1196.065714,11:09:46,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5601.121429,5537.925,11143.12143,11548.88929,7113.714286,2360.656429,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,10506.50357,10429.75714,20987.86071,21733.00357,13359.98929,4455.521429,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,13663.73571,13515.17143,27266.01071,28226.025,17323.90357,5794.975,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,13549.25,13330.575,26842.45357,27774.54643,17039.49643,5700.546429,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,10453.66429,10240.76429,20702.85,21419.38214,13157.35,4403.060714,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5596.714286,5458.810714,11016.45,11404.13929,7028.392857,2346.667143,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,12.5,2893.031429,2817.308929,5664.585714,5865.775,3626.182143,1199.563214,11:09:47,pos 1,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,12.5,2906.241429,2856.865357,5747.714286,5941.596429,3683.064286,1213.552143,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5649.557143,5577.482143,11238.125,11614.37143,7170.596429,2378.1425,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,10576.95714,10500.07857,21165.98929,21860.52143,13455.975,4455.521429,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,13249.81786,13110.81429,26217.01071,27071.47857,16634.21786,5511.696429,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,12734.62143,12535.04643,25088.84643,25906.59643,15919.64643,5277.378571,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,10510.90714,10311.08929,20845.35357,21533.11429,13235.56071,4385.575,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5623.135714,5485.182143,11075.825,11452.38929,7063.942857,2332.678214,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,12.5,2906.241429,2830.494643,5692.292857,5886.453571,3643.957143,1192.568571,11:09:57,pos 2,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,12.5,2910.645,2865.655714,5763.546429,5955.382143,3686.617857,1192.568571,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5649.557143,5581.875,11257.91786,11628.15714,7181.260714,2343.17,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,10356.78929,10289.11071,20865.14643,21533.11429,13249.78214,4354.1,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,11823.11786,11695.56786,22709.8,23435.52857,14412.29286,4742.296429,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,100,11541.3,11383.51071,22119.98214,22828.96071,14035.45357,4612.896429,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,50,7811.625,7665.189286,18612.77143,19206.79286,11820.63929,3874.975,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,25,5636.346429,5520.342857,11147.07857,11514.425,7103.05,2322.186429,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 52,b'AS7262',16,100,12.5,2915.048214,2843.680357,5720.003571,5914.025,3658.175,1185.573929,11:10:07,pos 3,0.526449514,0.179542054,0.705991568,0.03480407,0.00837276,0.042632184
Leaf: 53,b'AS7262',16,100,12.5,4553.110714,1489.965357,3918.896429,3642.846429,4717.589286,1811.585,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8815.6,2927.188571,7675.492857,7127.157143,9189.882143,3563.716786,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16477.50714,5524.739286,14472.20357,13427.17857,17231.47143,6662.296429,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,20933.74643,6992.728571,18442.55714,17118.275,21963.28214,8470.385714,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,21061.44286,6970.753571,18402.975,17090.70357,21945.50714,8466.885714,11:12:40,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16385.03929,5375.303571,14179.275,13172.14286,16939.95357,6539.892857,11:12:41,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8784.775,2856.865357,7525.067857,6996.192857,9040.567857,3490.273929,11:12:41,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,12.5,4553.110714,1472.384643,3867.435714,3598.042857,4664.264286,1794.098929,11:12:41,pos 1,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,12.5,4548.707143,1489.965357,3918.896429,3635.953571,4710.482143,1815.0825,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8802.389286,2918.398214,7651.742857,7103.032143,9164.996429,3532.241429,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16437.87857,5485.182143,14408.86429,13372.03571,17188.81071,6613.335714,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,20960.16429,6975.146429,18442.55714,17107.93571,21966.83571,8456.396429,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,21070.25357,6970.753571,18418.80714,17083.81071,21934.84286,8445.903571,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16363.01786,5370.907143,14163.44286,13141.12857,16900.85,6508.417857,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8775.967857,2852.470357,7517.153571,6982.407143,9022.792857,3469.290357,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,12.5,4544.303571,1472.384643,3863.475,3587.703571,4657.153571,1780.109643,11:12:51,pos 2,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,12.5,4544.303571,1489.965357,3910.978571,3629.060714,4703.371429,1794.098929,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8784.775,2900.8175,7635.907143,7085.8,9147.221429,3500.766071,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16411.45714,5463.207143,14385.11786,13344.46429,17160.36786,6574.864286,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,20968.975,6970.753571,18450.475,17104.48929,21973.94643,8421.425,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,100,21083.46071,6957.567857,18418.80714,17076.91786,21941.95357,8410.932143,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,50,16349.81071,5353.328571,14147.60714,13120.45,16890.18214,6469.946429,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,25,8771.564286,2843.680357,7513.196429,6972.067857,9019.239286,3451.803929,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 53,b'AS7262',16,100,12.5,4544.303571,1467.989286,3859.517857,3584.257143,4653.6,1773.115357,11:13:01,pos 3,0.38730991,0.154867748,0.542177658,0.049882709,0.018274864,0.060420156
Leaf: 54,b'AS7262',16,100,12.5,2351.413571,624.1153571,1492.346786,1419.917143,1820.200714,1262.513929,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,2540.759286,676.8575,1678.395357,1595.683571,2044.170714,1419.891071,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,2443.885,650.4864286,1686.3125,1606.022857,2058.391071,1430.382857,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,7569.439286,2034.9675,5597.289286,5324.689286,6779.539286,4777.267857,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,10665.025,2883.236786,6816.503571,6482.678571,8237.117857,5819.453571,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,10352.38571,2799.728214,5830.839286,5541.814286,7046.167857,4987.103571,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,8617.446429,2329.444286,5498.328571,5228.189286,6637.332143,4700.328571,11:13:29,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,12.5,4975.835714,1336.133929,3087.614286,2936.333571,3739.942857,2647.432143,11:13:30,pos 1,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,12.5,4962.628571,1336.133929,3099.489643,2946.672857,3750.610714,2654.426786,11:13:39,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,6486.203571,1753.676071,4239.532143,4028.842857,5122.871429,3623.171429,11:13:39,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,7446.142857,2012.991429,5431.035714,5162.707143,6552.010714,4626.885714,11:13:39,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,8608.639286,2329.444286,5731.878571,5445.314286,6911.075,4892.678571,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,9093.014286,2461.299643,5807.089286,5517.689286,6996.396429,4955.628571,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,7186.342857,1942.668571,3614.092857,3436.061786,4376.303571,3098.58,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,5579.103571,1503.150714,3974.314286,3777.257143,4802.914286,3399.345357,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,12.5,4971.435714,1336.133929,3091.572857,2936.333571,3739.942857,2643.935,11:13:40,pos 2,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,12.5,4967.032143,1336.133929,3099.489643,2946.672857,3750.610714,2643.935,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,8445.714286,2289.8875,5122.271429,4869.764286,6178.728571,4364.592857,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,9700.682143,2628.316429,5973.346429,5676.221429,7199.035714,5092.021429,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,10537.32857,2856.865357,7303.396429,6937.603571,8788.157143,6218.142857,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,100,10409.62857,2821.704286,6258.357143,5948.489286,7540.325,5336.832143,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,50,9418.864286,2544.808214,5858.55,5569.382143,7060.389286,4994.1,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,25,8331.225,2250.331071,5185.607143,4928.353571,6256.939286,4420.546429,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 54,b'AS7262',16,100,12.5,4971.435714,1331.738929,3083.655714,2929.441071,3732.832143,2633.443214,11:13:50,pos 3,0.458693658,0.175649658,0.634343315,0.066217991,0.040228442,0.093965976
Leaf: 55,b'AS7262',16,100,12.5,4738.053571,3898.521429,9397.432143,8809,6214.278571,2535.519643,10:26:02,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9167.871429,7638.817857,18375.26429,17204.43571,12097.93571,4941.639286,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,14429.92857,12113.11071,26007.21071,24335.03929,17075.04643,6956.067857,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16147.25357,13541.54286,33662.91071,31493.21071,22059.26786,8970.492857,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16680.06429,13919.52857,33647.07857,31493.21071,22062.825,8953.007143,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,15077.22857,12504.28214,30219.03214,28315.62857,19855.11786,8040.221429,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9128.239286,7471.803571,18050.66786,16935.61429,11927.29286,4808.742857,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,12.5,4729.246429,3832.596429,9247.010714,8681.485714,6139.621429,2448.088214,10:26:03,pos 1,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,12.5,4733.65,3885.335714,9357.846429,8767.646429,6203.614286,2486.557857,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9145.853571,7564.1,18240.675,17097.59286,12058.82857,4854.207143,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,14980.35357,12469.12143,30187.36786,28281.16429,19897.77857,8029.728571,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16671.25714,13844.81071,33536.23929,31410.5,22084.15357,8918.035714,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16724.09643,13849.20714,33536.23929,31410.5,22080.6,8914.539286,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,15108.05357,12460.32857,30175.49286,28263.93571,19876.45,8015.739286,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9128.239286,7458.617857,18038.79286,16904.59643,11927.29286,4794.757143,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,12.5,4733.65,3836.989286,9243.05,8671.146429,6143.178571,2451.585357,10:26:14,pos 2,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,12.5,4738.053571,3885.335714,9361.803571,8760.75,6210.725,2500.547143,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9154.660714,7603.657143,18292.13571,17107.93571,12080.16071,4864.7,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,15015.58214,12548.23214,30314.03571,28346.64643,19958.21786,8019.239286,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16702.08214,13875.57857,33559.99286,31410.5,22130.37143,8879.564286,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,100,16737.30714,13831.625,33476.86429,31341.57143,22098.375,8869.075,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,50,15108.05357,12429.56429,30104.23929,28195.00714,19887.11786,7977.271429,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,25,9132.642857,7432.246429,17995.25,16859.79286,11934.40357,4777.267857,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 55,b'AS7262',16,100,12.5,4733.65,3823.803571,9219.3,8643.575,6143.178571,2441.093571,10:26:25,pos 3,0.221045441,0.070199712,0.291245153,0.012303544,0.019435038,0.030937663
Leaf: 56,b'AS7262',16,100,12.5,2787.349643,2276.702143,7441.942857,6334.485714,5919.207143,2049.399286,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,25,5411.775,4465.5,14551.37143,12382.91786,11511.34643,4004.371429,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,8868.439286,7361.921429,24067.55714,20475.06786,18987.67857,6574.864286,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,9850.396429,8122.289286,26620.775,22653.19643,21017.63214,7263.825,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,100,9894.432143,8109.103571,26790.98929,22804.83571,21166.94286,7316.285714,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
Leaf: 56,b'AS7262',16,100,50,9004.942857,7361.921429,24150.68571,20554.33571,19087.22143,6592.35,10:27:14,pos 1,0.207259495,0.054806847,0.262066342,0.013526889,0.002868495,0.015389315
