Leaf number,index,sensor type,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,position,LED,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
44,8428,b'AS7265X',64,200,54.01671429,95.43369643,79.14851786,91.08258929,42.33789286,39.806,368.8183929,68.242875,11.64984107,32.37730357,22.70053571,14.98295357,19.93033929,45.415625,62.21671429,134.3725714,1900.014286,3194.228571,3,525 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8429,b'AS7265X',64,250,54.41684286,90.75204286,80.70045714,88.14442857,42.98925714,40.225,370.7555714,68.81157143,11.77247143,32.61714286,22.70054286,15.58227143,19.93032857,45.75204286,45.94465714,135.5941429,1906.604286,3204.787143,3,525 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8430,b'AS7265X',64,150,304.0940476,21.60762857,41.38485714,31.3402381,34.73878571,50.2812619,17.88210238,53.07778571,4683.645238,13.59047381,42.87878571,49.94319048,26.57378571,22.42747143,23.39774048,40.71895238,23.79593571,14.0766619,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8431,b'AS7265X',64,200,300.0928571,25.20889286,41.90216071,30.85055357,35.824375,50.28125,17.88210714,53.31475,4677.717857,14.38991429,43.509375,50.94203571,26.57376786,23.54883929,23.9295,39.70098214,24.71116071,14.0766625,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8432,b'AS7265X',64,250,297.6921429,23.04814286,39.72945714,29.38147143,35.17301429,50.28125714,17.8821,52.88822857,4576.058571,13.43058571,43.88771429,49.14408571,25.24508571,22.87601429,21.69608571,40.31177143,24.16202857,14.07666143,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8433,b'AS7265X',64,150,56.01733333,144.0508571,41.38485714,205.6703571,2418.688095,58672.64286,37.75109524,77.72104762,14.71559048,54.36190476,1771.903095,223.7454286,50.93307143,56.06869048,70.19321429,46.82680952,91.52283333,67.25516667,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8434,b'AS7265X',64,200,56.01733929,144.0508571,41.90216071,205.6703571,2408.375,58437.28571,37.254375,77.48408929,17.1681875,53.96217857,1774.425357,223.2460714,51.48669643,57.19005357,70.19321429,47.33578571,91.98044643,66.86414286,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8435,b'AS7265X',64,250,56.01734286,122.4432286,42.21254286,205.6702857,2400.884286,58262.55714,36.95634286,77.91061429,17.16818571,54.20201429,1775.938571,224.145,51.81885714,56.51722857,68.91698571,47.64118571,91.15674286,66.62954286,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8436,b'AS7265X',64,150,50.68235714,110.439,217.2704524,329.072619,62.96404762,164.8107857,29.8035,71.08633333,21.25585238,27.98038095,717.5892857,4718.630952,210.3757143,515.8319048,695.5509524,142.5163571,236.1289286,220.534381,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8437,b'AS7265X',64,200,50.01548214,109.8387857,217.2703571,327.6033929,63.50683929,165.5091429,29.8035,71.08633929,20.84708929,27.58066071,711.2835714,4688.166071,209.2683929,514.7105357,695.5510714,142.007375,236.1289286,220.5344643,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8438,b'AS7265X',64,250,49.61535714,110.9191571,217.2704286,326.722,63.83252857,164.2521429,29.8035,71.08632857,18.63974286,27.8205,708.2568571,4668.688571,209.9328571,515.3832857,695.551,141.7019857,235.0305714,219.5958571,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8439,b'AS7265X',64,150,1349.750952,261.692381,310.3864286,174.330119,104.2163571,64.2482619,683.4935714,605.6554762,197.025381,104.7265952,29.0062381,29.96590476,75.29235714,387.9952381,1463.422381,325.7516667,660.7947619,1406.102143,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8440,b'AS7265X',64,200,1350.418036,286.3010714,313.4901786,176.2888571,105.8447321,64.946625,684.7355357,606.3664286,196.8210714,105.5260357,29.32153571,29.96591071,74.73873214,386.8739286,1464.485893,325.2426786,660.3371429,1405.32,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8441,b'AS7265X',64,250,1349.217571,295.3042857,315.3525714,177.4641429,106.8217714,65.36562857,684.8844286,606.2241429,197.1888571,106.0057,29.5107,28.76727143,74.40657143,387.5467143,1463.847143,326.1588571,660.0627143,1404.850857,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8442,b'AS7265X',64,150,29.34240476,24.00847619,33.10788095,50.92790476,401.6671429,1014.005238,26.82314286,37.91271429,31.0662381,15.98879286,334.202381,163.813619,33.21721429,42.61219048,38.28721429,24.43138095,27.45685714,21.89703095,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8443,b'AS7265X',64,200,30.00928571,27.00953571,32.59057143,51.41758929,398.9532143,1009.815,26.82316071,38.386625,31.270625,16.18865179,334.8328571,164.8125,33.21721429,42.05151786,39.88251786,24.431375,27.45685714,22.28805357,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8444,b'AS7265X',64,250,30.40941429,25.92915714,33.52172857,51.7114,398.6275714,1007.301,26.82315714,38.10227143,31.39325714,15.8289,335.2112857,165.4118571,33.21721429,43.06074286,39.56345714,24.43137143,27.45685714,22.52265714,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8445,b'AS7265X',64,150,21.3399381,9.603390476,22.76166429,21.54641667,19.54056667,22.34722381,25.82971429,24.6432619,22.07338571,11.99159524,8.827988095,7.990909524,4039.214286,648.1538095,104.2263095,46.82680952,36.60914286,32.84554762,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8446,b'AS7265X',64,200,26.00805357,16.20572143,27.93476786,27.91241071,26.05408929,29.33073214,28.31332143,28.43453571,23.91283929,13.19075357,11.35026964,8.989773214,4040.875,650.9573214,105.2898393,50.38971429,38.43958929,35.19166071,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8447,b'AS7265X',64,250,22.40694286,0,23.58935714,22.32992857,26.05408571,23.46458571,26.22708571,25.59108571,24.03547143,11.99159429,11.35027,8.390454286,4039.214286,652.6394286,105.9279571,48.86275714,38.43958571,33.78398571,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8448,b'AS7265X',64,150,24.00742857,69.62457143,24.83090476,82.26814286,21.71174286,27.93402381,25.82971429,18.95635476,16.35065476,23.98319048,6.305704762,3.995454762,721.9209524,98.68088095,106.353381,26.46733333,32.94821429,57.87071429,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8449,b'AS7265X',64,200,30.00928571,64.82289286,29.48669643,88.14442857,29.31085714,35.61589286,29.05841071,22.747625,19.62078571,25.18235714,9.458558929,5.993182143,725.7960714,99.24155357,106.8851429,30.53921429,34.32107143,58.65276786,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8450,b'AS7265X',64,250,28.80891429,64.82288571,29.79708571,86.96917143,29.9622,35.19687143,29.20742857,22.74762857,19.62078571,25.42218571,9.080215714,5.993181429,724.1352857,99.57798571,107.2042,30.53921429,34.0465,58.18354286,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8451,b'AS7265X',64,150,24.00742857,24.00847619,33.10788095,50.92790476,23.88292857,27.93402381,22.84935238,19.90417381,17.98572143,16.78823333,8.827988095,5.993180952,1291.042619,233.2457143,278.6459524,34.61111905,38.43959524,101.6647857,3,395 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8452,b'AS7265X',64,200,28.00867857,0,37.24635714,54.35573214,29.31085714,31.42578571,25.33298214,22.03676786,19.62078571,17.98739286,10.40441429,7.491476786,1285.50625,233.8064286,277.5823214,36.64707143,38.43958929,100.88275,3,395 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8453,b'AS7265X',64,250,27.20842857,18.72661429,37.24635714,54.06191429,29.9622,31.8448,25.03494286,22.17892857,19.62078571,17.74755714,9.8369,7.191818571,1278.198571,234.1428571,276.9441429,35.4255,38.43958571,100.4135286,3,395 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8454,b'AS7265X',64,150,26.67492857,57.62033333,28.96940476,41.13407143,34.73878571,55.86804762,31.79040476,23.69544286,15.53312143,29.5792619,10.08912857,5.993180952,701.9904762,89.70988095,40.41428571,22.39542619,20.13502381,26.5892619,3,400 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8455,b'AS7265X',64,200,26.00805357,73.82607143,27.93476786,41.13407143,34.196,56.56641071,32.03876786,23.45848214,15.32873929,29.37941071,9.458558929,5.993182143,700.8832143,90.83126786,38.28721429,21.37744643,20.59264286,26.98026786,3,400 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8456,b'AS7265X',64,250,27.20842857,69.14441429,27.314,41.13407143,33.87031429,55.30937143,32.18778571,23.31631429,13.24403143,29.25948571,9.8369,5.993181429,698.8901429,91.50408571,39.56345714,21.98824286,20.8672,27.21488571,3,400 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8457,b'AS7265X',64,150,24.00742857,81.62880952,26.90014286,54.84542857,30.39642857,39.10764286,17.88210238,16.11290238,10.62792619,13.59047381,8.827988095,5.993180952,405.25,85.22438095,36.16014286,18.32353095,18.30456667,25.02516667,3,405 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8458,b'AS7265X',64,200,24.00742857,86.43051786,27.93476786,54.35573214,29.31085714,39.806,17.88210714,16.34985536,11.03669286,13.19075357,8.512701786,5.993182143,401.9283929,85.78507143,35.09660714,18.32353571,17.84695179,24.63416071,3,405 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8459,b'AS7265X',64,250,24.00742857,69.14441429,27.314,54.06191429,29.9622,40.225,17.8821,16.49202857,10.79143286,12.95092143,9.080215714,5.993181429,398.6065714,86.12148571,35.73472857,18.32352857,18.67065714,25.338,3,405 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8460,b'AS7265X',64,150,48.01485714,19.20678095,35.17711905,39.17530952,45.59466667,33.52083333,299.0285714,89.09488095,38.42404762,86.33947619,15.13369286,7.990909524,1392.908571,215.3037381,70.19321429,40.71895238,60.40507143,28.15333333,3,410 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8461,b'AS7265X',64,200,48.01485714,19.807,35.69442857,38.19592857,45.59466071,33.52083929,298.035,88.14705357,38.01526786,84.54075,15.13369286,8.989773214,1386.81875,215.30375,55.83551786,39.70098214,60.40507143,28.15332143,3,410 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8462,b'AS7265X',64,250,46.41437143,11.52406857,34.76327143,37.6083,45.59465714,33.52082857,297.439,88.14704286,38.26052857,82.50217143,15.13368571,9.58909,1384.493571,216.6494286,56.15457143,40.31177143,60.40507143,28.15332857,3,410 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8463,b'AS7265X',64,150,45.34738095,24.00847619,26.90014286,39.17530952,45.59466667,50.2812619,110.2729524,36.01707143,12.26299048,63.1557381,10.08912857,5.993180952,314.4564286,44.85495238,27.65188095,20.35948095,27.45685714,20.33295714,3,425 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8464,b'AS7265X',64,200,44.013625,25.20889286,26.38283929,39.665,47.22303571,50.28125,109.527875,35.54316071,15.32873929,62.955875,10.40441429,5.993182143,315.5635714,45.415625,39.88251786,19.8505,27.45685714,19.94194643,3,425 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8465,b'AS7265X',64,250,44.81387143,25.92915714,26.07245714,38.78355714,48.20007143,50.28125714,109.0808286,35.82751429,15.20611429,62.35628571,10.59358429,5.993181429,314.8991429,44.4064,40.8397,19.5451,27.45685714,19.70732857,3,425 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8466,b'AS7265X',64,150,26.67492857,9.603390476,20.69242381,21.54641667,23.88292857,25.14061905,46.69216667,28.43452381,15.53312143,8.793835714,10.08912857,5.993180952,99.65164286,107.651881,61.68495238,111.9771429,49.42233333,25.02516667,3,455 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8467,b'AS7265X',64,200,26.00805357,10.80381429,21.72705357,22.03610714,22.79732143,27.23567857,46.19542857,28.43453571,15.32873929,8.993696429,9.458558929,5.993182143,97.99078571,105.9698036,60.62141071,109.9411964,48.04948214,24.63416071,3,455 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8468,b'AS7265X',64,250,25.60792857,11.52406857,21.10627143,22.32992857,23.44868571,26.81667143,45.8974,28.43452857,12.75351143,8.633948571,9.8369,5.993181429,96.99427143,104.9605714,59.9833,108.7196286,48.32405714,24.39954286,3,455 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8469,b'AS7265X',64,150,24.00742857,16.80593333,49.66180952,35.2577619,26.05409524,27.93402381,21.85590476,26.53890476,42.51171429,13.59047381,12.6114119,37.95680952,119.5819762,681.7952381,1765.465952,6380.661905,444.8009524,40.66590476,3,465 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8470,b'AS7265X',64,200,24.00742857,18.00635714,51.21375,35.25776786,26.05408929,27.23567857,21.60753571,26.30194643,43.533625,13.79033393,13.24198036,37.45739286,119.5819821,677.8701786,1750.044643,6396.439286,448.9194643,41.05692857,3,465 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8471,b'AS7265X',64,250,24.00742857,17.2861,50.90335714,34.08251429,23.44868571,28.49271429,21.45852857,26.15977143,42.18468571,13.91025,12.10695429,37.15772857,118.2533,675.5154286,1739.515714,6407.128571,449.194,40.3531,3,465 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8472,b'AS7265X',64,150,24.00742857,38.41357143,138.6392381,92.06195238,32.56761905,30.72742857,21.85590476,17.06071905,9.810392857,19.18655238,11.35026905,13.98409048,39.86066667,1529.553571,29021.71429,643.3595238,461.275,197.0732857,3,470 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8473,b'AS7265X',64,200,24.00742857,41.414625,138.1219286,91.08258929,32.56760714,31.42578571,21.60753571,17.06071964,12.26299107,19.18655357,12.296125,13.48465893,38.19980357,1530.674821,28892.48214,642.8505357,464.0207143,197.0732143,3,470 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8474,b'AS7265X',64,250,24.00742857,41.77474286,129.1207143,86.96917143,32.56761429,30.16875714,21.45852857,16.49202857,12.26299143,18.70688571,12.10695429,13.185,38.53197143,1528.655714,28803.47143,641.3235714,464.5698571,196.1348571,3,470 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8475,b'AS7265X',64,150,66.68730952,43.2152619,159.3316667,84.22690476,71.6487619,33.52083333,293.0678571,259.7021429,107.9143333,247.8261905,46.66221429,35.95909524,39.86066667,107.651881,861.4621429,5875.745238,739.5045238,89.15219048,3,475 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8476,b'AS7265X',64,200,64.01982143,45.01589286,156.7450893,82.26814286,74.9055,31.42578571,290.5841071,257.3325,108.5274821,233.8360714,47.29278571,35.95908929,39.86066071,107.6518571,858.2716071,5869.6375,741.335,87.97914286,3,475 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8477,b'AS7265X',64,250,62.41931429,44.65577143,151.4685714,79.91762857,71.64874286,30.16875714,289.69,255.9108571,106.9332857,229.2792857,46.15775714,34.76045714,38.53197143,107.6518571,856.3572857,5865.972857,741.3348571,88.21375714,3,475 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8478,b'AS7265X',64,150,26.67492857,31.21102381,219.3396905,76.39183333,32.56761905,25.14061905,35.76421429,62.55597619,141.4331667,43.1697381,36.57309524,165.8113571,480.542381,2987.338095,16027.45238,27743.85714,2496.742857,173.6121667,3,480 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8479,b'AS7265X',64,200,26.00805357,36.01271429,214.1666071,74.92276786,32.56760714,25.140625,35.76419643,62.55596429,137.3455179,41.97058929,36.888375,164.8125,476.6671429,2990.703571,15978.53036,27746.41071,2501.319643,173.6121607,3,480 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8480,b'AS7265X',64,250,27.20842857,37.45322857,214.7872857,75.21658571,32.56761429,25.14062857,35.7642,63.12465714,137.8360143,42.21041429,37.07754286,165.4118571,476.9992857,2992.721429,15941.51429,27744.27143,2502.967143,173.6121429,3,480 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8481,b'AS7265X',64,150,24.00742857,16.80593333,105.5313571,43.09283333,23.88292857,22.34722381,108.2860714,36.01707143,22.07338571,17.58767143,23.96169048,65.925,378.6761905,1255.938333,776.3795238,3361.35,18472.96905,5611.895238,3,505 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8482,b'AS7265X',64,200,24.00742857,18.00635714,103.9794286,42.60314286,22.79732143,23.04557143,108.7827857,35.54316071,21.46023214,16.78823214,23.64639286,65.925,375.3544643,1249.770714,781.6971429,3339.464286,18363.14286,5607.203571,3,505 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8483,b'AS7265X',64,250,24.00742857,18.72661429,105.5313571,43.48458571,23.44868571,21.78854286,108.4847571,35.82751429,21.58287143,16.78822857,23.45722857,64.72635714,374.6901429,1247.416,786.1641429,3327.552857,18320.31429,5611.895714,3,505 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8484,b'AS7265X',64,150,48.01485714,62.42204762,72.42347619,76.39183333,39.08114286,36.3142381,346.7140476,61.60814286,11.44545952,28.77983333,18.91711667,9.988635714,17.71585,35.88395238,38.28721429,54.97059524,1145.865714,2668.309524,3,525 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8485,b'AS7265X',64,200,48.01485714,70.22478571,77.59658929,86.67535714,40.70951786,37.71094643,349.4460714,62.55596429,9.197242857,29.97898214,18.91710714,10.48806786,18.26946429,35.32326786,39.88251786,54.97058929,1153.187679,2683.95,3,525 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8486,b'AS7265X',64,250,49.61535714,80.66847143,79.4589,85.79391429,41.68654286,38.54895714,351.6812857,63.12465714,11.77247143,29.73915714,19.6738,11.98636286,18.60164286,36.3325,39.56345714,56.19215714,1156.482571,2693.334286,3,525 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8487,b'AS7265X',64,150,496.1535714,24.00847619,49.66180952,33.299,39.08114286,50.2812619,27.81659524,90.9905,7833.6,16.78823333,61.79590476,73.91590476,59.791,42.61219048,29.77895238,71.25816667,53.0832381,18.76888333,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8488,b'AS7265X',64,200,492.1523214,23.40826786,51.21375,32.319625,40.70951786,50.28125,27.56825,90.9905,7832.985714,17.3878125,62.42648214,73.41646429,59.791,43.73357143,28.71541071,71.76716071,53.54085714,18.768875,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8489,b'AS7265X',64,250,486.5505714,23.04814286,47.17871429,29.38147143,37.77842857,48.60521429,26.82315714,89.85312857,7828.202857,16.78822857,62.80482857,71.91818571,57.13361429,43.06074286,29.35352857,69.62941429,52.71715714,17.83044286,3,630 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8490,b'AS7265X',64,150,56.01733333,120.042381,39.31559524,209.587881,2362.237381,54407.11905,36.75766667,70.13852381,16.35065476,50.36469048,1605.432381,185.788619,46.50409524,53.82592857,65.93909524,42.75490476,87.86192857,64.12702381,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8491,b'AS7265X',64,200,56.01733929,140.4495893,40.35023214,210.0775,2351.382143,54129.85714,37.254375,69.66460714,13.48929107,50.36469643,1607.008929,185.7885714,46.50410714,53.82592857,67.002625,42.75491071,89.23476786,64.51803571,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8492,b'AS7265X',64,250,56.01734286,139.7293429,39.72945714,209.1961429,2344.868571,53968.54286,36.95634286,69.94895714,15.20611429,49.88504286,1607.954286,186.9872857,46.5041,53.82592857,86.78435714,42.7549,88.9602,64.75264286,3,890 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8493,b'AS7265X',64,150,50.68235714,110.439,208.9934524,315.3611905,62.96404762,159.2239762,31.79040476,76.7732381,22.89091667,29.5792619,797.0411905,5289.980952,194.8743333,497.8897619,689.1697619,136.4085238,232.468,220.534381,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8494,b'AS7265X',64,200,50.01548214,111.6394107,209.5107143,314.3817857,63.50683929,159.2239643,32.03876786,77.48408929,20.23392857,29.37941071,788.84375,5259.016071,194.3207143,499.5719643,690.765,135.8995357,232.0103571,220.5344643,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8495,b'AS7265X',64,250,51.21585714,110.9191571,212.3042857,316.1447143,65.13522857,160.9,33.37992857,79.048,24.03547143,29.73915714,786.1952857,5239.24,196.6458571,499.2354286,690.446,138.0372714,232.834,221.4728571,3,940 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8496,b'AS7265X',64,150,1504.465714,285.7009524,337.2864286,190.0002381,117.2434048,67.04166667,726.2121429,635.9857143,204.3831905,119.1165,36.57309524,31.96364286,81.93580952,405.9371429,1548.505,333.8954762,673.6080952,1512.459048,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8497,b'AS7265X',64,200,1496.463214,288.1017857,335.2171429,186.5723214,110.729875,60.75651786,722.735,633.3791071,201.72625,118.7167857,33.10494643,31.46419643,78.06046429,403.6944643,1563.394464,329.8235714,671.32,1508.548929,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8498,b'AS7265X',64,250,1493.262857,298.1852857,336.4587143,186.8661429,110.7298857,62.01354286,722.4368571,634.09,202.0941429,118.4769571,33.29412857,31.16454286,77.06394286,403.6944286,1545.527143,329.8235714,669.9471429,1508.08,3,White LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8499,b'AS7265X',64,150,29.34240476,43.2152619,33.10788095,50.92790476,412.5230952,1027.972143,26.82314286,38.86052381,31.88378571,15.98879286,340.5080952,163.813619,35.43169048,42.61219048,40.41428571,24.43138095,27.45685714,23.46110238,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8500,b'AS7265X',64,200,30.00928571,27.00953571,35.69442857,52.88666071,411.9803571,1026.575536,27.56825,39.80833929,31.88378571,16.18865179,341.4539286,164.8125,36.53892857,43.73357143,39.88251786,27.48530357,28.82969643,23.46110714,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8501,b'AS7265X',64,250,30.40941429,23.04814286,34.76327143,51.7114,410.3518571,1025.737571,27.41922857,39.23965714,32.3743,16.30857143,340.508,165.4118571,35.8746,43.06074286,39.56345714,25.65294286,28.55512857,23.4611,3,IR LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8502,b'AS7265X',64,150,24.00742857,0,24.83090476,23.50518095,21.71174286,19.55382143,26.82314286,25.59107143,22.89091667,12.79103333,8.827988095,7.990909524,4085.719048,654.8821429,106.353381,48.8627619,36.60914286,34.40961905,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8503,b'AS7265X',64,200,24.00742857,14.40508571,24.83091071,22.03610714,21.16894643,20.95051786,26.82316071,25.59107143,22.68653571,13.19075357,9.458558929,7.491476786,4080.735714,656.0035714,105.2898393,48.86275,37.06675,34.01860714,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8504,b'AS7265X',64,250,22.40694286,0,24.83091429,22.32992857,20.84327143,20.1125,26.82315714,25.59108571,22.5639,12.95092143,9.080215714,8.390454286,4076.417143,656.6762857,105.9279571,48.86275714,37.34131429,33.78398571,3,UV (405 nm) LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8505,b'AS7265X',64,150,24.00742857,45.61609524,24.83090476,74.43307143,23.88292857,25.14061905,26.82314286,19.90417381,17.98572143,26.3815,7.566847619,3.995454762,737.4221429,105.409119,119.1157619,30.53921429,34.77866667,60.99888095,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8506,b'AS7265X',64,200,26.00805357,61.22160714,24.83091071,74.92276786,22.79732143,25.140625,26.07807143,19.19330357,17.7813375,25.78192857,7.566846429,4.494885714,737.4221429,105.9698036,132.4099464,29.01225,35.69391071,60.998875,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8507,b'AS7265X',64,250,25.60792857,46.09627143,24.83091429,74.04132857,23.44868571,25.14062857,26.22708571,19.33548571,17.65871429,25.90184286,7.566847143,4.794545714,736.0935714,106.3062,117.4141143,29.31765714,35.14477143,60.06042857,3,390 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8508,b'AS7265X',64,150,24.00742857,16.80593333,35.17711905,50.92790476,23.88292857,22.34722381,23.84280952,21.79980714,19.62078571,20.78543095,8.827988095,5.993180952,1474.844524,289.3142857,359.4742857,40.71895238,47.59188095,129.818119,3,395 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
44,8509,b'AS7265X',64,200,24.00742857,10.80381429,34.1425,51.41758929,22.79732143,23.04557143,23.84280357,21.32589286,19.62078571,20.98528571,8.512701786,5.993182143,1464.879107,289.3142857,357.3473214,39.70098214,48.04948214,127.8630179,3,395 nm LED,0.295562703,0.069278486,0.364841189,0.011428448,0.005399295,0.015879496
