Leaf number,spectrometer,gain,LED current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 49,b'AS7262',16,0,0.036807652,0.024060937,0.046678013,0.048850484,0.045703815,0.043013074,10:23:22,pos 3,0.648201946,0.216504216,0.864706162,1.58113883,1.58113883,0.010674877,0.026755242,0.055322713,0.0191782,0.072526152
Leaf: 50,b'AS7262',16,0,0.064360608,0.049418427,0.065835944,0.067308597,0.053282611,0.043174968,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.068442534,0.052285798,0.039358838,0.040052687,0.031978811,0.025635142,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.005858963,0.004388317,0.005288101,0.005379041,0.004328538,0.003453998,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.009483425,0.00710608,0.013558764,0.01381614,0.011090915,0.008850869,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.013019917,0.009773977,0.015187281,0.015462785,0.012415664,0.00990326,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.017277784,0.01296548,0.021335375,0.021704351,0.017406573,0.013896945,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.016274902,0.012217471,0.016559628,0.016842836,0.013524754,0.010793745,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,0,0.013178266,0.009873713,0.012570676,0.012765423,0.0102745,0.008176262,10:24:22,pos 1,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,0,0.068636067,0.039943651,0.080053436,0.068908192,0.071967719,0.039963829,10:24:46,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.084523888,0.049293764,0.058388694,0.050293254,0.052589429,0.029143109,10:24:46,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.048683929,0.02819992,0.052606537,0.045306279,0.047398253,0.026309754,10:24:46,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.053311291,0.030942608,0.058681461,0.050544173,0.052820484,0.029412943,10:24:47,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.051323106,0.02979568,0.05994402,0.051626263,0.053929569,0.030060578,10:24:47,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.05002112,0.029047661,0.058150818,0.050089382,0.052296752,0.029143109,10:24:47,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.047082839,0.027352179,0.079467902,0.068437734,0.071289934,0.039747951,10:24:47,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,0,0.060912095,0.035505461,0.071636392,0.061710006,0.064281109,0.035835222,10:24:47,pos 2,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,0,0.056794994,0.024534669,0.037199685,0.040366336,0.049539421,0.043660708,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.109631229,0.047747865,0.072478093,0.078646937,0.096167474,0.085432496,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.19053071,0.083502673,0.127390183,0.138082985,0.168089015,0.149844181,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.217256693,0.094997078,0.145322137,0.157403634,0.191379961,0.17070307,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,3,0.220265283,0.09589468,0.146804281,0.158987547,0.193351616,0.172295151,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,2,0.196371939,0.085123353,0.129659102,0.140466687,0.171031101,0.152218786,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,1,0.109596024,0.047074668,0.071764468,0.077784401,0.095135407,0.084676923,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 50,b'AS7262',16,0,0.056900551,0.024335204,0.036906918,0.040052687,0.049169726,0.043687686,10:25:20,pos 3,0.664668937,0.228416937,0.893085874,1.58113883,1.58113883,0.005124939,0.01772013,0.03895102,0.019245331,0.036130969
Leaf: 51,b'AS7262',16,0,0.059047077,0.067320771,0.074216387,0.080387657,0.054206849,0.052943303,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.113607569,0.130801726,0.144846387,0.156744971,0.105471518,0.103808841,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.204359838,0.237767022,0.265704138,0.286845582,0.192427456,0.189214332,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.233777898,0.270654317,0.302940555,0.326569018,0.219122568,0.214417734,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.235379017,0.270953565,0.303196607,0.326631748,0.219399878,0.213716144,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.208459387,0.238464998,0.267222947,0.287770929,0.193613452,0.187919091,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.113853887,0.128408107,0.144077886,0.155255153,0.104932389,0.101704043,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,0,0.059363776,0.066448089,0.074198095,0.079964247,0.054314678,0.052430613,10:26:43,pos 1,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,0,0.068829614,0.037001478,0.052533353,0.057538503,0.0620167,0.050838533,10:27:01,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.132345696,0.071783882,0.102047545,0.11181507,0.11992053,0.099059577,10:27:01,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.171598978,0.093351457,0.13346509,0.146206436,0.156243297,0.129767789,10:27:01,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.18843684,0.102626767,0.146493205,0.160461682,0.171123641,0.14236949,10:27:02,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.189052743,0.102901014,0.146639572,0.16068122,0.171246821,0.142450451,10:27:02,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.173200097,0.094149337,0.133885932,0.146833735,0.156428068,0.130091606,10:27:02,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.131624322,0.071285209,0.101169244,0.111015265,0.118472545,0.098492904,10:27:02,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,0,0.068301772,0.036727212,0.051929511,0.057068029,0.061092462,0.050757571,10:27:02,pos 2,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,0,0.052255608,0.027701248,0.038535429,0.042389357,0.046566447,0.042959118,10:27:20,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.100781195,0.053856617,0.075003213,0.082520456,0.090375563,0.084110249,10:27:20,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.144521091,0.077493684,0.107902869,0.118652576,0.12959427,0.121348679,10:27:20,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.158702266,0.085073492,0.120766325,0.132656886,0.144736449,0.135515455,10:27:21,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,3,0.162361864,0.086843796,0.120107591,0.131998238,0.14405868,0.134598014,10:27:21,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,2,0.146579571,0.07814196,0.11044628,0.121412657,0.132598054,0.123696306,10:27:21,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,1,0.101238641,0.053632211,0.074765338,0.082253871,0.090082871,0.083948355,10:27:21,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 51,b'AS7262',16,0,0.052572307,0.027651386,0.038370753,0.042263898,0.046489413,0.043228952,10:27:21,pos 3,0.677580144,0.24593636,0.923516505,1.58113883,1.58113883,0.017428052,0.028599738,0.056547331,0.047563328,0.098214987
Leaf: 52,b'AS7262',16,0,0.032479408,0.025008421,0.044683536,0.039519499,0.03832528,0.02814468,10:28:05,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.062724328,0.048645487,0.087134736,0.076984595,0.074478581,0.055021123,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.116739383,0.091381708,0.163473692,0.144120685,0.138975333,0.102486594,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.14673797,0.114395419,0.206052901,0.181570099,0.174928297,0.12844557,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.14740653,0.113971549,0.205503983,0.18106826,0.174574077,0.127609063,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.116000414,0.089087811,0.160948572,0.141846744,0.137049839,0.099869134,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.062583566,0.047673063,0.086128343,0.075949569,0.073739191,0.053644921,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,0,0.032514598,0.024659352,0.044390769,0.03914312,0.03818664,0.027685946,10:28:06,pos 1,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,0,0.044830741,0.030668341,0.04993505,0.049540512,0.045534365,0.033163778,10:28:24,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.086846353,0.059865606,0.09686923,0.096336609,0.088095772,0.065733904,10:28:24,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.162309064,0.112749798,0.181167705,0.180190042,0.163868239,0.123804272,10:28:24,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.207650123,0.143866951,0.231157664,0.230075552,0.208647925,0.158641064,10:28:24,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.208406587,0.14344308,0.230261071,0.229401287,0.207877585,0.158641064,10:28:25,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.161517353,0.110630446,0.177581334,0.177084914,0.160710434,0.122940732,10:28:25,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.086987114,0.059317072,0.094966245,0.094846775,0.086432113,0.0662736,10:28:25,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,0,0.04514744,0.030718223,0.048855474,0.048866166,0.044702559,0.034270146,10:28:25,pos 2,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,0,0.058396084,0.038497495,0.056284416,0.054747041,0.053020745,0.046763908,10:28:44,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.112147226,0.074626312,0.109220337,0.10627921,0.102483132,0.091288074,10:28:44,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.208318683,0.139578384,0.20391204,0.198303206,0.190240081,0.170190352,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.251425167,0.167728443,0.246710932,0.239924139,0.229612685,0.206025602,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,3,0.252357583,0.167454156,0.246015581,0.239312442,0.228811705,0.205701784,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,2,0.20636566,0.136287143,0.200179236,0.194821699,0.18643527,0.167815748,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,1,0.111109153,0.072831088,0.1069148,0.104162077,0.100126322,0.090262694,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 52,b'AS7262',16,0,0.057657115,0.037649754,0.055003581,0.053633602,0.051773004,0.046628991,10:28:45,pos 3,0.520583928,0.186409225,0.706993153,1.58113883,1.58113883,0.008219915,0.017691184,0.035960893,0.017314392,0.052207986
Leaf: 53,b'AS7262',16,0,0.049053413,0.044456644,0.055113348,0.057569868,0.039742439,0.048706784,10:29:48,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.094605528,0.086295242,0.107445426,0.112254163,0.077205102,0.094661136,10:29:48,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.175927279,0.161844097,0.201368695,0.21004929,0.143904627,0.176072963,10:29:48,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.234534505,0.214778212,0.269162566,0.280604124,0.191996016,0.234386159,10:29:49,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.236100377,0.213930308,0.268393916,0.279772872,0.191564731,0.233441713,10:29:49,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.175205777,0.157306184,0.198258107,0.206630513,0.141886702,0.172645946,10:29:49,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.094728695,0.084425215,0.106310958,0.110874123,0.076496507,0.093015099,10:29:49,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,0,0.049282151,0.043733566,0.054820581,0.057193489,0.039650023,0.04805915,10:29:49,pos 1,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,0,0.042050816,0.017503398,0.031673712,0.028275254,0.047228819,0.028063746,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.068671271,0.028648731,0.05353973,0.047784076,0.079407875,0.047546432,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.08994299,0.037649754,0.060328263,0.053790427,0.089281875,0.053402037,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.091403334,0.038223229,0.046659721,0.041605234,0.069179577,0.041313054,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.067034976,0.027900712,0.053411654,0.047611585,0.079068975,0.047141681,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.073105072,0.030443936,0.055058456,0.049054356,0.081456611,0.0484639,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.06768597,0.028125118,0.050868243,0.045321962,0.07529499,0.04465911,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,0,0.041751712,0.017254062,0.031435837,0.028024335,0.046689674,0.027578006,10:30:09,pos 2,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,0,0.026356527,0.014012692,0.023805603,0.022613934,0.025093198,0.020885894,10:30:29,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.050355414,0.026828566,0.046348646,0.04397327,0.048645994,0.041124154,10:30:29,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.060349078,0.03221424,0.051691652,0.048991626,0.05416064,0.045873418,10:30:29,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.061580684,0.032862496,0.05527804,0.052379005,0.057888417,0.049003596,10:30:29,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,3,0.060876905,0.032438625,0.055369532,0.052457418,0.057950038,0.048976618,10:30:30,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,2,0.059874022,0.031915032,0.054674214,0.05179877,0.057226046,0.048275028,10:30:30,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,1,0.051059193,0.027152714,0.046312046,0.043879175,0.048522752,0.040827342,10:30:30,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 53,b'AS7262',16,0,0.026391718,0.013987757,0.023787311,0.022566886,0.025016179,0.02096685,10:30:30,pos 3,0.613836577,0.242242523,0.856079099,1.58113883,1.58113883,0.008321358,0.012766754,0.025261596,0.024465877,0.045214855
Leaf: 54,b'AS7262',16,0,0.047153219,0.03263811,0.050355893,0.050293254,0.045719212,0.045333722,10:31:11,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,1,0.090928292,0.063406174,0.098314757,0.097998934,0.088850559,0.08880553,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,2,0.115367016,0.080685183,0.121534826,0.120957882,0.109538195,0.109502552,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,3,0.120522204,0.084101087,0.133208907,0.13251576,0.119997549,0.119675637,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,3,0.119941578,0.083477752,0.140015731,0.139212107,0.126051341,0.125396325,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,2,0.120135139,0.083477752,0.125651856,0.124956877,0.113235162,0.112470807,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,1,0.091332953,0.063131907,0.098314757,0.097732332,0.088773541,0.088076962,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,0,0.047487499,0.032513427,0.050520584,0.050277571,0.045827041,0.045387706,10:31:12,pos 1,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,0,0.058431275,0.03181529,0.047739298,0.048803436,0.046874521,0.049489308,10:31:33,pos 2,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,1,0.112938981,0.06203484,0.093173043,0.095160424,0.090991727,0.096981812,10:31:33,pos 2,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,2,0.210271705,0.116415049,0.174305989,0.177869038,0.169321281,0.180228549,10:31:33,pos 2,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
Leaf: 54,b'AS7262',16,3,0.244827188,0.134840987,0.203052097,0.207226447,0.197033247,0.209398636,10:31:33,pos 2,0.64917236,0.24872036,0.897892721,1.58113883,1.58113883,0.007039886,0.008369468,0.017095565,0.025441609,0.033112815
