Leaf number,spectrometer,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 7,b'AS7262',16,200,0.115534332,0.14998835,0.228944595,0.231793048,0.188322725,0.161987818,10:18:37,pos 3,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 7,b'AS7262',16,250,0.11476548,0.147776729,0.225592371,0.228473076,0.185403673,0.159704857,10:18:37,pos 3,0.262203135,0.052439568,0.314642703,1.58113883,0.004514754,0.011039339,0.02281476,0.008779021,0.030194134
Leaf: 8,b'AS7262',16,150,0.105813394,0.145662284,0.24964572,0.23499482,0.194471508,0.138466335,10:19:14,pos 1,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,200,0.107722372,0.146023867,0.247151065,0.232804528,0.193406085,0.137216042,10:19:14,pos 1,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,250,0.108551073,0.144295966,0.2452957,0.231139065,0.192267734,0.136401164,10:19:14,pos 1,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,150,0.109918753,0.142819863,0.235117149,0.238674975,0.189850281,0.158254935,10:19:30,pos 2,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,200,0.1114788,0.140438742,0.231991223,0.236309521,0.187922234,0.157427463,10:19:30,pos 2,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,250,0.111999621,0.13980793,0.229771623,0.234564118,0.186438822,0.156661056,10:19:30,pos 2,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,150,0.115150225,0.140941575,0.249767775,0.252559088,0.205665146,0.167123832,10:19:45,pos 3,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,200,0.117337806,0.140563446,0.246904093,0.250407988,0.203826904,0.166237885,10:19:45,pos 3,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 8,b'AS7262',16,250,0.117932504,0.140077233,0.244937062,0.248991869,0.202582271,0.165641448,10:19:46,pos 3,0.272906811,0.052044973,0.324951784,1.58113883,0.002120849,0.006076348,0.012909445,0.005140561,0.01477129
Leaf: 9,b'AS7262',16,150,0.084899379,0.079455207,0.142077924,0.128365232,0.112870955,0.083148152,10:20:53,pos 1,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,200,0.088905055,0.081420812,0.142889088,0.129081426,0.114544827,0.083665364,10:20:53,pos 1,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,250,0.089654586,0.080645371,0.142065708,0.128620377,0.11362673,0.083878537,10:20:53,pos 1,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,150,0.094529444,0.096110879,0.143834468,0.132745926,0.120388161,0.096460491,10:21:10,pos 2,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,200,0.095898903,0.094236704,0.142276113,0.13144948,0.119381671,0.095646471,10:21:11,pos 2,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,250,0.096410862,0.094538404,0.141560669,0.130746889,0.118710121,0.095222807,10:21:11,pos 2,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,150,0.118762975,0.090974546,0.150348535,0.138600609,0.146349113,0.103764298,10:21:25,pos 3,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,200,0.120452001,0.091082602,0.149220237,0.137769438,0.145476275,0.103471963,10:21:26,pos 3,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 9,b'AS7262',16,250,0.12109245,0.091057641,0.14874077,0.137176673,0.144915556,0.102907979,10:21:26,pos 3,0.476071243,0.106294703,0.582365946,1.58113883,0.003590682,0.00895779,0.018772392,0.008680506,0.023582461
Leaf: 10,b'AS7262',16,150,0.062214188,0.112483971,0.100248646,0.111574742,0.061462334,0.102343108,10:21:55,pos 1,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,200,0.063357842,0.112525579,0.099467969,0.11118008,0.061084934,0.101879875,10:21:55,pos 1,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,250,0.063488036,0.113727333,0.09891167,0.110987161,0.060082122,0.101234947,10:21:55,pos 1,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,150,0.098576191,0.092354208,0.148884749,0.135610483,0.120850242,0.0997706,10:22:08,pos 2,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,200,0.100209516,0.091818141,0.147573395,0.134546729,0.120213526,0.098709204,10:22:08,pos 2,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,250,0.1006195,0.090479162,0.146742669,0.133613679,0.119529612,0.098191102,10:22:08,pos 2,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,150,0.117390558,0.100465952,0.171940258,0.15422025,0.150035861,0.116339054,10:22:22,pos 3,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,200,0.118604575,0.099560042,0.169704765,0.152369744,0.148379914,0.115196711,10:22:22,pos 3,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 10,b'AS7262',16,250,0.119227443,0.098059039,0.168795408,0.151554239,0.147700611,0.114651667,10:22:22,pos 3,0.545181441,0.130060036,0.675241477,1.58113883,0.004462847,0.00916226,0.018557504,0.010079149,0.027682733
Leaf: 11,b'AS7262',16,150,0.084653074,0.09832167,0.146969501,0.143368083,0.109338234,0.096100711,10:23:09,pos 1,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,200,0.085782012,0.099036428,0.145377634,0.142003707,0.10833698,0.095781389,10:23:09,pos 1,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,250,0.086360899,0.098607533,0.144781086,0.141429761,0.107834772,0.095341543,10:23:09,pos 1,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,150,0.084207338,0.073487759,0.131123523,0.120043172,0.108023793,0.078542806,10:23:49,pos 2,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,200,0.085368532,0.07250703,0.129494951,0.118809484,0.107066101,0.07786369,10:23:50,pos 2,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,250,0.08576269,0.07165929,0.128795949,0.118088122,0.10641764,0.077391473,10:23:50,pos 2,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,150,0.074295759,0.079837524,0.135466235,0.127162963,0.099849336,0.080017952,10:24:04,pos 3,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,200,0.075313289,0.079326387,0.134133529,0.126039106,0.098986717,0.079577206,10:24:04,pos 3,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 11,b'AS7262',16,250,0.075635269,0.078790315,0.13334117,0.125251813,0.09838287,0.079075297,10:24:04,pos 3,0.454935243,0.109651243,0.564586486,1.58113883,0.007145488,0.013517285,0.026993509,0.01663345,0.043107199
Leaf: 12,b'AS7262',16,150,0.078530178,0.085871467,0.123901885,0.107570482,0.092691561,0.081583062,10:24:32,pos 1,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,200,0.079474421,0.085086057,0.122349584,0.106404724,0.091754508,0.080872467,10:24:32,pos 1,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,250,0.079794645,0.083896752,0.121696345,0.105818281,0.091179908,0.080532461,10:24:32,pos 1,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,150,0.080019849,0.081699239,0.092539094,0.098223812,0.078478713,0.086656136,10:24:46,pos 2,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,200,0.081101871,0.080386065,0.091563195,0.09737958,0.077798363,0.086228893,10:24:46,pos 2,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,250,0.081483672,0.080775023,0.091065469,0.096835422,0.077347052,0.085832206,10:24:46,pos 2,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,150,0.105156487,0.083810294,0.123291938,0.119719122,0.119320081,0.100220325,10:25:00,pos 3,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,200,0.106701907,0.083353182,0.122413639,0.11909965,0.118380443,0.100031428,10:25:00,pos 3,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 12,b'AS7262',16,250,0.107347635,0.082640031,0.122135481,0.118922398,0.1176811,0.099788574,10:25:00,pos 3,0.678048613,0.194506883,0.872555495,1.58113883,0.008975355,0.023547781,0.048860213,0.014635869,0.062455229
Leaf: 25,b'AS7262',16,150,0.108440831,0.105352946,0.195910578,0.182323035,0.154934399,0.11446814,10:35:04,pos 1,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,200,0.109974502,0.104060518,0.194846279,0.181476181,0.154680223,0.113860983,10:35:04,pos 1,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,250,0.110746865,0.104342322,0.193870985,0.180692057,0.153966968,0.113485909,10:35:04,pos 1,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,150,0.089016497,0.106400159,0.210622177,0.195318528,0.145055202,0.095543019,10:35:36,pos 2,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,200,0.090356625,0.105294791,0.208167199,0.193339854,0.14394356,0.094755977,10:35:36,pos 2,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,250,0.089893869,0.102856251,0.199821506,0.186262409,0.140559239,0.091131962,10:35:36,pos 2,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,150,0.107924724,0.149103201,0.242655867,0.241644191,0.163724985,0.123337037,10:35:56,pos 3,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,200,0.109499445,0.145861782,0.239987457,0.23895986,0.162258993,0.122037285,10:35:56,pos 3,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 25,b'AS7262',16,250,0.110148656,0.146440262,0.238723059,0.237763279,0.161551975,0.121570488,10:35:56,pos 3,0.31806573,0.075671351,0.393737081,1.58113883,0.000938083,0.002421157,0.005835021,0.005752923,0.002895491
Leaf: 26,b'AS7262',16,150,0.054836224,0.062284242,0.135173477,0.119949131,0.094611938,0.063503472,10:36:41,pos 1,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,200,0.055229174,0.061511295,0.133090499,0.118237114,0.093649181,0.062644452,10:36:41,pos 1,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,250,0.05540864,0.060668541,0.13285812,0.117818351,0.093274842,0.062334139,10:36:41,pos 1,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,150,0.093344757,0.104023165,0.175270426,0.167644343,0.123735904,0.096802304,10:37:09,pos 2,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,200,0.094324181,0.103013352,0.173272909,0.16582523,0.122516428,0.095929796,10:37:09,pos 2,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,250,0.094559954,0.1021182,0.17233055,0.164796427,0.1216615,0.0952444,10:37:09,pos 2,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,150,0.092981132,0.102028473,0.169768902,0.160691832,0.125225006,0.096712359,10:37:26,pos 3,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,200,0.093840349,0.100382843,0.168286737,0.158775996,0.12394136,0.09545757,10:37:26,pos 3,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 26,b'AS7262',16,250,0.093194634,0.099604919,0.167880486,0.157532368,0.122998596,0.094521225,10:37:26,pos 3,0.314450667,0.078063423,0.39251409,1.58113883,0.002734959,0.005547702,0.011311237,0.006782504,0.016648131
Leaf: 27,b'AS7262',16,150,0.079843897,0.098471274,0.173574856,0.152704331,0.09950017,0.069763854,10:39:00,pos 1,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,200,0.081005119,0.097714944,0.17181823,0.1513269,0.098848062,0.069417554,10:39:00,pos 1,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,250,0.08144851,0.097251211,0.171393705,0.15080148,0.098426014,0.069306927,10:39:00,pos 1,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,150,0.100394315,0.097374179,0.137393589,0.134533674,0.106021234,0.095866847,10:39:19,pos 2,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,200,0.101828261,0.096543064,0.135862667,0.133229401,0.105156031,0.095160744,10:39:19,pos 2,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,250,0.102181863,0.095206597,0.135236849,0.132446902,0.104544492,0.09448884,10:39:19,pos 2,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,150,0.093450319,0.076612774,0.131562659,0.121580109,0.106072611,0.077355481,10:39:36,pos 3,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,200,0.094737662,0.076296959,0.130537981,0.120785476,0.105364014,0.077081149,10:39:37,pos 3,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 27,b'AS7262',16,250,0.095038521,0.076067557,0.128971603,0.119562243,0.104014569,0.076603518,10:39:37,pos 3,0.62210818,0.178898018,0.801006198,1.58113883,0.006984268,0.016331963,0.033441304,0.012866665,0.046202152
Leaf: 28,b'AS7262',16,150,0.04037354,0.066107394,0.105018331,0.103482626,0.055413657,0.043121191,10:40:53,pos 1,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,200,0.040933635,0.065525619,0.104015005,0.102601764,0.054923295,0.042837853,10:40:53,pos 1,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,250,0.041093746,0.065346095,0.10344223,0.102004302,0.054567451,0.042603092,10:40:53,pos 1,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,150,0.111666477,0.100266494,0.153044433,0.147644118,0.129620299,0.10344047,10:41:19,pos 2,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,200,0.113352626,0.10063218,0.15206554,0.146708451,0.129286556,0.102932279,10:41:19,pos 2,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,250,0.11418137,0.098866868,0.151478138,0.14588976,0.129388195,0.101979727,10:41:20,pos 2,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,150,0.079703145,0.067221103,0.10588443,0.104423564,0.080481252,0.079945993,10:41:43,pos 3,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,200,0.081251495,0.067121371,0.104902439,0.103801514,0.079885622,0.079928016,10:41:43,pos 3,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 28,b'AS7262',16,250,0.081610391,0.066762315,0.104752374,0.103352963,0.079793205,0.079150857,10:41:43,pos 3,0.720288829,0.198400072,0.918688901,1.58113883,0.003887544,0.008260024,0.017122517,0.010514433,0.023604391
Leaf: 29,b'AS7262',16,150,0.08643597,0.100881523,0.147030584,0.139165179,0.104111112,0.082572493,10:43:37,pos 1,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,200,0.087928543,0.101417631,0.145469093,0.138083088,0.103346083,0.082356614,10:43:37,pos 1,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,250,0.088817094,0.10120064,0.145176374,0.137885553,0.10298561,0.082496933,10:43:37,pos 1,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,150,0.092183511,0.087467215,0.123206532,0.118569073,0.099787715,0.090074175,10:43:56,pos 2,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,200,0.093761149,0.087217882,0.121919611,0.117680345,0.09903291,0.089993218,10:43:56,pos 2,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,250,0.094151768,0.086619446,0.121506031,0.116839829,0.098764853,0.089070348,10:43:56,pos 2,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,150,0.091585302,0.099402125,0.130525792,0.131700427,0.09679932,0.095363129,10:44:15,pos 3,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,200,0.092837436,0.097739885,0.129110707,0.130500731,0.096006013,0.094877406,10:44:15,pos 3,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 29,b'AS7262',16,250,0.093391678,0.098577628,0.128832599,0.130100803,0.095714868,0.094737093,10:44:15,pos 3,0.630791459,0.168490162,0.799281622,1.58113883,0.005231443,0.013455742,0.027993249,0.01008547,0.035686459
Leaf: 30,b'AS7262',16,150,0.085673539,0.082563608,0.149531236,0.13043532,0.10339225,0.078326927,10:44:56,pos 1,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,200,0.086793701,0.081769881,0.148076585,0.129120673,0.102668281,0.077634336,10:44:56,pos 1,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,250,0.087008369,0.081084183,0.14685975,0.128037022,0.101759438,0.077175583,10:44:56,pos 1,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,150,0.108440831,0.08585484,0.128732489,0.126441623,0.109851692,0.099824556,10:45:12,pos 2,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,200,0.110194406,0.085260591,0.127729163,0.125670528,0.109238086,0.099815563,10:45:12,pos 2,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,250,0.110810225,0.085213202,0.126980833,0.125107567,0.108635817,0.099259684,10:45:12,pos 2,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,150,0.099162698,0.113298472,0.158131364,0.154858058,0.113487063,0.097485912,10:45:30,pos 3,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,200,0.100517468,0.111253925,0.156694955,0.153451835,0.112596223,0.096833779,10:45:30,pos 3,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 30,b'AS7262',16,250,0.100725043,0.111194035,0.155518385,0.152626953,0.111340773,0.096453301,10:45:30,pos 3,0.565633405,0.165106811,0.730740216,1.58113883,0.008227211,0.01943857,0.039916408,0.015569293,0.054490452
Leaf: 43,b'AS7262',16,150,0.094764047,0.10578513,0.187542345,0.178820669,0.139304305,0.101893364,10:22:01,pos 1,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,200,0.095969255,0.104696396,0.185358718,0.177147817,0.137720317,0.100894945,10:22:01,pos 1,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,250,0.09629122,0.104651498,0.184173018,0.176194355,0.136603475,0.100598112,10:22:01,pos 1,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,150,0.060126309,0.097041743,0.148823776,0.150655154,0.10158486,0.084569342,10:22:17,pos 2,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,200,0.060472341,0.09407463,0.145606364,0.147712048,0.099910957,0.083611394,10:22:17,pos 2,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,250,0.060433633,0.093690621,0.143778403,0.145971342,0.098777233,0.083101383,10:22:17,pos 2,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,150,0.059821344,0.070927906,0.115606732,0.114094339,0.083479912,0.072174476,10:22:32,pos 3,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,200,0.056865465,0.066772302,0.111416507,0.110097989,0.080694342,0.069835809,10:22:32,pos 3,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 43,b'AS7262',16,250,0.053705486,0.06270313,0.10282011,0.101558887,0.074481899,0.06452527,10:22:32,pos 3,0.433334486,0.222218378,0.655552865,1.58113883,0.093834615,0.089278122,0.152835893,0.303280631,0.455879092
Leaf: 44,b'AS7262',16,150,0.091925467,0.124718074,0.21029288,0.205825626,0.170020084,0.130892693,10:23:27,pos 1,0.295562703,0.069278486,0.364841189,1.58113883,0.00247548,0.005567136,0.011428448,0.005399295,0.015879496
Leaf: 44,b'AS7262',16,200,0.093057411,0.123745669,0.208377605,0.204113636,0.168944396,0.129781828,10:23:27,pos 1,0.295562703,0.069278486,0.364841189,1.58113883,0.00247548,0.005567136,0.011428448,0.005399295,0.015879496
Leaf: 44,b'AS7262',16,250,0.093637982,0.122633628,0.206555142,0.202609694,0.167732044,0.129061276,10:23:27,pos 1,0.295562703,0.069278486,0.364841189,1.58113883,0.00247548,0.005567136,0.011428448,0.005399295,0.015879496
Leaf: 44,b'AS7262',16,150,0.081239727,0.104555085,0.234958554,0.201225541,0.159319375,0.088113297,10:23:44,pos 2,0.295562703,0.069278486,0.364841189,1.58113883,0.00247548,0.005567136,0.011428448,0.005399295,0.015879496
Leaf: 44,b'AS7262',16,200,0.082386265,0.103549446,0.232832928,0.199597163,0.158199996,0.087267794,10:23:44,pos 2,0.295562703,0.069278486,0.364841189,1.58113883,0.00247548,0.005567136,0.011428448,0.005399295,0.015879496
